id,uid,date,attendance,time_valid,neutral_site,conference_competition,play_by_play_available,recent,start_date,broadcast,highlights,notes_type,notes_headline,broadcast_market,broadcast_name,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_score,home_winner,home_linescores,home_records,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_score,away_winner,away_linescores,away_records,game_id,season,season_type,venue_address_state,status_type_alt_detail,game_json,game_json_url,game_date_time,game_date,PBP,team_box,player_box
401705759,s:40~l:46~e:401705759~c:401705759,2025-04-13T19:30Z,0,TRUE,FALSE,FALSE,FALSE,FALSE,2025-04-13T19:30Z,,[],,,,,1,STD,1394,Toyota Center (Houston),Houston,TRUE,0,0.0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, April 13th at 3:30 PM EDT",4/13 - 3:30 PM EDT,4,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,ce1141,000000,TRUE,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,0,NA,[{'value': 0.0} {'value': 0.0} {'value': 0.0} {'value': 0.0}],"[{'abbreviation': 'Total', 'name': 'overall', 'summary': '2-2', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-1', 'type': 'road'}]",7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0e2240,fec524,TRUE,892,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,0,NA,[{'value': 0.0} {'value': 0.0} {'value': 0.0} {'value': 0.0}],"[{'abbreviation': 'Total', 'name': 'overall', 'summary': '1-2', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '0-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-0', 'type': 'road'}]",401705759,2025,2,TX,NA,FALSE,NA,2025-04-13T19:30:00Z,2025-04-13,FALSE,FALSE,FALSE
401705760,s:40~l:46~e:401705760~c:401705760,2025-04-13T19:30Z,0,TRUE,FALSE,FALSE,FALSE,FALSE,2025-04-13T19:30Z,,[],,,,,1,STD,1392,FedExForum,Memphis,TRUE,0,0.0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, April 13th at 3:30 PM EDT",4/13 - 3:30 PM EDT,4,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5d76a9,12173f,TRUE,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,0,NA,[{'value': 0.0} {'value': 0.0} {'value': 0.0} {'value': 0.0}],"[{'abbreviation': 'Total', 'name': 'overall', 'summary': '2-2', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-1', 'type': 'road'}]",6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0064b1,bbc4ca,TRUE,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,0,NA,[{'value': 0.0} {'value': 0.0} {'value': 0.0} {'value': 0.0}],"[{'abbreviation': 'Total', 'name': 'overall', 'summary': '2-1', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '2-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-1', 'type': 'road'}]",401705760,2025,2,TN,NA,FALSE,NA,2025-04-13T19:30:00Z,2025-04-13,FALSE,FALSE,FALSE
401705761,s:40~l:46~e:401705761~c:401705761,2025-04-13T19:30Z,0,TRUE,FALSE,FALSE,FALSE,FALSE,2025-04-13T19:30Z,,[],,,,,1,STD,2029,Target Center,Minneapolis,TRUE,0,0.0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, April 13th at 3:30 PM EDT",4/13 - 3:30 PM EDT,4,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,266092,79bc43,TRUE,2029,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,0,NA,[{'value': 0.0} {'value': 0.0} {'value': 0.0} {'value': 0.0}],"[{'abbreviation': 'Total', 'name': 'overall', 'summary': '2-1', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-1', 'type': 'road'}]",26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,000000,fff21f,TRUE,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,0,NA,[{'value': 0.0} {'value': 0.0} {'value': 0.0} {'value': 0.0}],"[{'abbreviation': 'Total', 'name': 'overall', 'summary': '0-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '0-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-1', 'type': 'road'}]",401705761,2025,2,MN,NA,FALSE,NA,2025-04-13T19:30:00Z,2025-04-13,FALSE,FALSE,FALSE
401705762,s:40~l:46~e:401705762~c:401705762,2025-04-13T19:30Z,0,TRUE,FALSE,FALSE,FALSE,FALSE,2025-04-13T19:30Z,,[],,,,,1,STD,985,Smoothie King Center,New Orleans,TRUE,0,0.0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, April 13th at 3:30 PM EDT",4/13 - 3:30 PM EDT,4,3,s:40~l:46~t:3,New Orleans,Pelicans,NO,New Orleans Pelicans,Pelicans,0a2240,b4975a,TRUE,985,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,0,NA,[{'value': 0.0} {'value': 0.0} {'value': 0.0} {'value': 0.0}],"[{'abbreviation': 'Total', 'name': 'overall', 'summary': '2-1', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-1', 'type': 'road'}]",25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,007ac1,ef3b24,TRUE,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,0,NA,[{'value': 0.0} {'value': 0.0} {'value': 0.0} {'value': 0.0}],"[{'abbreviation': 'Total', 'name': 'overall', 'summary': '3-0', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-0', 'type': 'road'}]",401705762,2025,2,LA,NA,FALSE,NA,2025-04-13T19:30:00Z,2025-04-13,FALSE,FALSE,FALSE
401705763,s:40~l:46~e:401705763~c:401705763,2025-04-13T19:30Z,0,TRUE,FALSE,FALSE,FALSE,FALSE,2025-04-13T19:30Z,,[],,,,,1,STD,780,Frost Bank Center,San Antonio,TRUE,0,0.0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, April 13th at 3:30 PM EDT",4/13 - 3:30 PM EDT,4,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,c4ced4,TRUE,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,0,NA,[{'value': 0.0} {'value': 0.0} {'value': 0.0} {'value': 0.0}],"[{'abbreviation': 'Total', 'name': 'overall', 'summary': '1-2', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-1', 'type': 'road'}]",28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,d91244,000000,TRUE,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,0,NA,[{'value': 0.0} {'value': 0.0} {'value': 0.0} {'value': 0.0}],"[{'abbreviation': 'Total', 'name': 'overall', 'summary': '1-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-1', 'type': 'road'}]",401705763,2025,2,TX,NA,FALSE,NA,2025-04-13T19:30:00Z,2025-04-13,FALSE,FALSE,FALSE
401705764,s:40~l:46~e:401705764~c:401705764,2025-04-13T19:30Z,0,TRUE,FALSE,FALSE,FALSE,FALSE,2025-04-13T19:30Z,,[],,,,,1,STD,6270,Chase Center,San Francisco,TRUE,0,0.0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, April 13th at 3:30 PM EDT",4/13 - 3:30 PM EDT,4,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,fdb927,1d428a,TRUE,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,0,NA,[{'value': 0.0} {'value': 0.0} {'value': 0.0} {'value': 0.0}],"[{'abbreviation': 'Total', 'name': 'overall', 'summary': '2-1', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '0-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-0', 'type': 'road'}]",12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,12173f,c8102e,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,0,NA,[{'value': 0.0} {'value': 0.0} {'value': 0.0} {'value': 0.0}],"[{'abbreviation': 'Total', 'name': 'overall', 'summary': '2-1', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '0-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-0', 'type': 'road'}]",401705764,2025,2,CA,NA,FALSE,NA,2025-04-13T19:30:00Z,2025-04-13,FALSE,FALSE,FALSE
401705765,s:40~l:46~e:401705765~c:401705765,2025-04-13T19:30Z,0,TRUE,FALSE,FALSE,FALSE,FALSE,2025-04-13T19:30Z,,[],,,,,1,STD,3423,Moda Center,Portland,TRUE,0,0.0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, April 13th at 3:30 PM EDT",4/13 - 3:30 PM EDT,4,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,e03a3e,000000,TRUE,3423,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,0,NA,[{'value': 0.0} {'value': 0.0} {'value': 0.0} {'value': 0.0}],"[{'abbreviation': 'Total', 'name': 'overall', 'summary': '1-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-1', 'type': 'road'}]",13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,552583,fdb927,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,0,NA,[{'value': 0.0} {'value': 0.0} {'value': 0.0} {'value': 0.0}],"[{'abbreviation': 'Total', 'name': 'overall', 'summary': '3-1', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '3-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-1', 'type': 'road'}]",401705765,2025,2,OR,NA,FALSE,NA,2025-04-13T19:30:00Z,2025-04-13,FALSE,FALSE,FALSE
401705766,s:40~l:46~e:401705766~c:401705766,2025-04-13T19:30Z,0,TRUE,FALSE,FALSE,FALSE,FALSE,2025-04-13T19:30Z,,[],,,,,1,STD,5310,Golden 1 Center,Sacramento,TRUE,0,0.0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, April 13th at 3:30 PM EDT",4/13 - 3:30 PM EDT,4,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,5a2d81,6a7a82,TRUE,2247,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,0,NA,[{'value': 0.0} {'value': 0.0} {'value': 0.0} {'value': 0.0}],"[{'abbreviation': 'Total', 'name': 'overall', 'summary': '1-2', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-1', 'type': 'road'}]",21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,29127a,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,0,NA,[{'value': 0.0} {'value': 0.0} {'value': 0.0} {'value': 0.0}],"[{'abbreviation': 'Total', 'name': 'overall', 'summary': '3-1', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '2-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-1', 'type': 'road'}]",401705766,2025,2,CA,NA,FALSE,NA,2025-04-13T19:30:00Z,2025-04-13,FALSE,FALSE,FALSE
401705752,s:40~l:46~e:401705752~c:401705752,2025-04-13T17:00Z,0,TRUE,FALSE,FALSE,FALSE,FALSE,2025-04-13T17:00Z,,[],,,,,1,STD,1827,State Farm Arena,Atlanta,TRUE,0,0.0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, April 13th at 1:00 PM EDT",4/13 - 1:00 PM EDT,4,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,c8102e,fdb927,TRUE,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,0,NA,[{'value': 0.0} {'value': 0.0} {'value': 0.0} {'value': 0.0}],"[{'abbreviation': 'Total', 'name': 'overall', 'summary': '2-2', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '2-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-1', 'type': 'road'}]",19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0077c0,c4ced4,TRUE,3432,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,0,NA,[{'value': 0.0} {'value': 0.0} {'value': 0.0} {'value': 0.0}],"[{'abbreviation': 'Total', 'name': 'overall', 'summary': '3-1', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '2-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-1', 'type': 'road'}]",401705752,2025,2,GA,NA,FALSE,NA,2025-04-13T17:00:00Z,2025-04-13,FALSE,FALSE,FALSE
401705753,s:40~l:46~e:401705753~c:401705753,2025-04-13T17:00Z,0,TRUE,FALSE,FALSE,FALSE,FALSE,2025-04-13T17:00Z,,[],,,,,1,STD,1824,TD Garden,Boston,TRUE,0,0.0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, April 13th at 1:00 PM EDT",4/13 - 1:00 PM EDT,4,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,008348,ffffff,TRUE,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,0,NA,[{'value': 0.0} {'value': 0.0} {'value': 0.0} {'value': 0.0}],"[{'abbreviation': 'Total', 'name': 'overall', 'summary': '4-0', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '2-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-0', 'type': 'road'}]",30,s:40~l:46~t:30,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,008ca8,1d1060,TRUE,1893,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,0,NA,[{'value': 0.0} {'value': 0.0} {'value': 0.0} {'value': 0.0}],"[{'abbreviation': 'Total', 'name': 'overall', 'summary': '1-2', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '0-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-1', 'type': 'road'}]",401705753,2025,2,MA,NA,FALSE,NA,2025-04-13T17:00:00Z,2025-04-13,FALSE,FALSE,FALSE
401705754,s:40~l:46~e:401705754~c:401705754,2025-04-13T17:00Z,0,TRUE,FALSE,FALSE,FALSE,FALSE,2025-04-13T17:00Z,,[],,,,,1,STD,3559,Barclays Center,Brooklyn,TRUE,0,0.0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, April 13th at 1:00 PM EDT",4/13 - 1:00 PM EDT,4,17,s:40~l:46~t:17,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,000000,ffffff,TRUE,1826,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,0,NA,[{'value': 0.0} {'value': 0.0} {'value': 0.0} {'value': 0.0}],"[{'abbreviation': 'Total', 'name': 'overall', 'summary': '1-2', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-2', 'type': 'road'}]",18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,1d428a,f58426,TRUE,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,0,NA,[{'value': 0.0} {'value': 0.0} {'value': 0.0} {'value': 0.0}],"[{'abbreviation': 'Total', 'name': 'overall', 'summary': '1-2', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-1', 'type': 'road'}]",401705754,2025,2,NY,NA,FALSE,NA,2025-04-13T17:00:00Z,2025-04-13,FALSE,FALSE,FALSE
401705755,s:40~l:46~e:401705755~c:401705755,2025-04-13T17:00Z,0,TRUE,FALSE,FALSE,FALSE,FALSE,2025-04-13T17:00Z,,[],,,,,1,STD,3417,Rocket Mortgage FieldHouse,Cleveland,TRUE,0,0.0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, April 13th at 1:00 PM EDT",4/13 - 1:00 PM EDT,4,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,860038,bc945c,TRUE,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,0,NA,[{'value': 0.0} {'value': 0.0} {'value': 0.0} {'value': 0.0}],"[{'abbreviation': 'Total', 'name': 'overall', 'summary': '4-0', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '3-0', 'type': 'road'}]",11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,002d62,fdbb30,TRUE,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,0,NA,[{'value': 0.0} {'value': 0.0} {'value': 0.0} {'value': 0.0}],"[{'abbreviation': 'Total', 'name': 'overall', 'summary': '1-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '0-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-2', 'type': 'road'}]",401705755,2025,2,OH,NA,FALSE,NA,2025-04-13T17:00:00Z,2025-04-13,FALSE,FALSE,FALSE
401705756,s:40~l:46~e:401705756~c:401705756,2025-04-13T17:00Z,0,TRUE,FALSE,FALSE,FALSE,FALSE,2025-04-13T17:00Z,,[],,,,,1,STD,3438,Kaseya Center,Miami,TRUE,0,0.0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, April 13th at 1:00 PM EDT",4/13 - 1:00 PM EDT,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,98002e,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,0,NA,[{'value': 0.0} {'value': 0.0} {'value': 0.0} {'value': 0.0}],"[{'abbreviation': 'Total', 'name': 'overall', 'summary': '2-1', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-0', 'type': 'road'}]",27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,e31837,002b5c,TRUE,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,0,NA,[{'value': 0.0} {'value': 0.0} {'value': 0.0} {'value': 0.0}],"[{'abbreviation': 'Total', 'name': 'overall', 'summary': '1-2', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '0-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-0', 'type': 'road'}]",401705756,2025,2,FL,NA,FALSE,NA,2025-04-13T17:00:00Z,2025-04-13,FALSE,FALSE,FALSE
401705757,s:40~l:46~e:401705757~c:401705757,2025-04-13T17:00Z,0,TRUE,FALSE,FALSE,FALSE,FALSE,2025-04-13T17:00Z,,[],,,,,1,STD,1845,Wells Fargo Center,Philadelphia,TRUE,0,0.0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, April 13th at 1:00 PM EDT",4/13 - 1:00 PM EDT,4,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,1d428a,e01234,TRUE,1845,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,0,NA,[{'value': 0.0} {'value': 0.0} {'value': 0.0} {'value': 0.0}],"[{'abbreviation': 'Total', 'name': 'overall', 'summary': '1-2', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '0-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-1', 'type': 'road'}]",4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,ce1141,000000,TRUE,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,0,NA,[{'value': 0.0} {'value': 0.0} {'value': 0.0} {'value': 0.0}],"[{'abbreviation': 'Total', 'name': 'overall', 'summary': '2-2', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '0-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-1', 'type': 'road'}]",401705757,2025,2,PA,NA,FALSE,NA,2025-04-13T17:00:00Z,2025-04-13,FALSE,FALSE,FALSE
401705758,s:40~l:46~e:401705758~c:401705758,2025-04-13T17:00Z,0,TRUE,FALSE,FALSE,FALSE,FALSE,2025-04-13T17:00Z,,[],,,,,1,STD,5777,Fiserv Forum,Milwaukee,TRUE,0,0.0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, April 13th at 1:00 PM EDT",4/13 - 1:00 PM EDT,4,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,00471b,eee1c6,TRUE,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,0,NA,[{'value': 0.0} {'value': 0.0} {'value': 0.0} {'value': 0.0}],"[{'abbreviation': 'Total', 'name': 'overall', 'summary': '1-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '0-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-2', 'type': 'road'}]",8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,1d428a,c8102e,TRUE,5311,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,0,NA,[{'value': 0.0} {'value': 0.0} {'value': 0.0} {'value': 0.0}],"[{'abbreviation': 'Total', 'name': 'overall', 'summary': '0-4', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '0-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-2', 'type': 'road'}]",401705758,2025,2,WI,NA,FALSE,NA,2025-04-13T17:00:00Z,2025-04-13,FALSE,FALSE,FALSE
401705751,s:40~l:46~e:401705751~c:401705751,2025-04-12T02:30Z,0,TRUE,FALSE,FALSE,FALSE,FALSE,2025-04-12T02:30Z,NBA TV,[],,,national,NBA TV,1,STD,1841,crypto.com Arena,Los Angeles,TRUE,0,0.0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Fri, April 11th at 10:30 PM EDT",4/11 - 10:30 PM EDT,4,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,552583,fdb927,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,0,NA,[{'value': 0.0} {'value': 0.0} {'value': 0.0} {'value': 0.0}],"[{'abbreviation': 'Total', 'name': 'overall', 'summary': '3-1', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '3-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-1', 'type': 'road'}]",10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,ce1141,000000,TRUE,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,0,NA,[{'value': 0.0} {'value': 0.0} {'value': 0.0} {'value': 0.0}],"[{'abbreviation': 'Total', 'name': 'overall', 'summary': '2-2', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-1', 'type': 'road'}]",401705751,2025,2,CA,NA,FALSE,NA,2025-04-12T02:30:00Z,2025-04-11,FALSE,FALSE,FALSE
401705748,s:40~l:46~e:401705748~c:401705748,2025-04-12T02:00Z,0,TRUE,FALSE,FALSE,FALSE,FALSE,2025-04-12T02:00Z,,[],,,,,1,STD,1949,Footprint Center,Phoenix,TRUE,0,0.0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Fri, April 11th at 10:00 PM EDT",4/11 - 10:00 PM EDT,4,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,29127a,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,0,NA,[{'value': 0.0} {'value': 0.0} {'value': 0.0} {'value': 0.0}],"[{'abbreviation': 'Total', 'name': 'overall', 'summary': '3-1', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '2-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-1', 'type': 'road'}]",24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,c4ced4,TRUE,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,0,NA,[{'value': 0.0} {'value': 0.0} {'value': 0.0} {'value': 0.0}],"[{'abbreviation': 'Total', 'name': 'overall', 'summary': '1-2', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-1', 'type': 'road'}]",401705748,2025,2,AZ,NA,FALSE,NA,2025-04-12T02:00:00Z,2025-04-11,FALSE,FALSE,FALSE
